epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,1954.06,0.66835,0.36786,0.89943,0.93746,0.91991,0.94776,0.60633,1.46005,0.58288,1.39049,0.000509438,0.000509438,0.000509438
67,1983.57,0.65583,0.35511,0.89167,0.93645,0.93297,0.95947,0.60871,1.46857,0.56278,1.4152,0.000495291,0.000495291,0.000495291
68,2013.04,0.65105,0.35154,0.88689,0.9273,0.92356,0.94904,0.59869,1.4513,0.57719,1.42206,0.000481144,0.000481144,0.000481144
69,2042.52,0.64828,0.35244,0.88644,0.93518,0.92737,0.95382,0.60255,1.4661,0.56042,1.41208,0.000466997,0.000466997,0.000466997
70,2071.96,0.63683,0.34592,0.87832,0.93101,0.93578,0.95175,0.59273,1.44295,0.56352,1.40462,0.00045285,0.00045285,0.00045285
71,2101.49,0.64204,0.35018,0.87973,0.93421,0.9275,0.95384,0.6033,1.46985,0.56862,1.43981,0.000438703,0.000438703,0.000438703
72,2131.01,0.62965,0.34345,0.87611,0.9358,0.92816,0.95664,0.61176,1.4504,0.56937,1.42235,0.000424556,0.000424556,0.000424556
73,2160.76,0.61709,0.33736,0.87418,0.93886,0.93569,0.95618,0.61425,1.46433,0.56655,1.44305,0.000410409,0.000410409,0.000410409
74,2190.49,0.6184,0.33449,0.8718,0.93649,0.93628,0.9528,0.61056,1.43986,0.56242,1.41128,0.000396262,0.000396262,0.000396262
75,2219.98,0.61171,0.33505,0.87224,0.93575,0.93042,0.95209,0.61312,1.42641,0.55841,1.4122,0.000382115,0.000382115,0.000382115
76,2249.46,0.60683,0.33177,0.8708,0.94437,0.92373,0.94926,0.60303,1.4431,0.56147,1.43119,0.000367967,0.000367967,0.000367967
77,2278.94,0.61121,0.32989,0.86896,0.92675,0.93592,0.95026,0.60896,1.46119,0.54983,1.43955,0.00035382,0.00035382,0.00035382
78,2308.4,0.58286,0.32121,0.85993,0.94836,0.92722,0.95505,0.61005,1.47123,0.55499,1.45166,0.000339673,0.000339673,0.000339673
